,imdb_id,original_title,avg_vote,release_year
2264,tt0482527,Itâ€™s a Boy Girl Thing,6.3,2006
2105,tt0417217,Two for the Money,6.3,2005
1759,tt0119592,Mad City,6.3,1997
1053,tt1175491,W.,6.3,2008
1714,tt0325055,Sylvia,6.3,2003
2167,tt0338427,Shopgirl,6.3,2005
2172,tt0317132,Because of Winn-Dixie,6.3,2005
1630,tt0305224,Anger Management,6.3,2003
1151,tt1634122,Johnny English Reborn,6.3,2011
1801,tt0120471,La vÃ©ritÃ© si je mens !,6.3,1997
1606,tt0181852,Terminator 3: Rise of the Machines,6.3,2003
1610,tt0328828,American Wedding,6.3,2003
1111,tt1488555,The Change-Up,6.3,2011
2155,tt0395251,The Producers,6.3,2005
1315,tt0303714,Barbershop,6.3,2002
2235,tt0486551,Beerfest,6.3,2006
1885,tt1229340,Anchorman 2: The Legend Continues,6.3,2013
2003,tt0089961,Santa Claus: The Movie,6.3,1985
1886,tt1623205,Oz: The Great and Powerful,6.3,2013
1670,tt0309530,Down with Love,6.3,2003
1960,tt1985019,Austenland,6.3,2013
1944,tt2387433,Dark Skies,6.3,2013
1707,tt0335013,The Company,6.3,2003
2306,tt0360323,10th & Wolf,6.3,2006
1161,tt1438176,Fright Night,6.3,2011
1465,tt1397280,Taken 2,6.3,2012
1341,tt0251114,Hart's War,6.3,2002
1685,tt0320244,Party Monster,6.3,2003
1462,tt1386703,Total Recall,6.3,2012
1376,tt0256276,Possession,6.3,2002
2041,tt0388482,Transporter 2,6.3,2005
1120,tt1487118,Chalet Girl,6.3,2011
2206,tt0454945,She's the Man,6.3,2006
1910,tt2343793,Third Person,6.3,2013
1540,tt1535438,Hope Springs,6.3,2012
1543,tt1859650,To Rome with Love,6.3,2012
1742,tt0120082,Scream 2,6.2,1997
426,tt1234548,The Men Who Stare at Goats,6.2,2009
1354,tt0280380,Trapped,6.2,2002
1335,tt0280665,Femme Fatale,6.2,2002
2571,tt0435705,Next,6.2,2007
2237,tt0405676,All the King's Men,6.2,2006
2626,tt0452702,Vacancy,6.2,2007
1724,tt0118583,Alien: Resurrection,6.2,1997
1318,tt0281322,Undisputed,6.2,2002
2578,tt0442933,Beowulf,6.2,2007
1345,tt0307479,Solaris,6.2,2002
2246,tt0489270,Saw III,6.2,2006
2567,tt0499556,War,6.2,2007
1337,tt0253556,Reign of Fire,6.2,2002
3261,tt0098471,Three Fugitives,6.2,1989
2005,tt0089370,The Jewel of the Nile,6.2,1985
1761,tt0118972,The Devil's Own,6.2,1997
667,tt1320239,Burke & Hare,6.2,2010
404,tt0808399,"New York, I Love You",6.2,2009
1190,tt1399103,Transformers: Dark of the Moon,6.2,2011
3289,tt0102005,Harley Davidson and the Marlboro Man,6.2,1991
408,tt0795351,Case 39,6.2,2009
1181,tt0376136,The Rum Diary,6.2,2011
1178,tt1297919,Blitz,6.2,2011
2456,tt0241025,Vanity Fair,6.2,2004
2628,tt0815244,Sydney White,6.2,2007
1194,tt1422136,A Lonely Place to Die,6.2,2011
3192,tt0120008,The Replacement Killers,6.2,1998
571,tt1155076,The Karate Kid,6.2,2010
1092,tt1411238,No Strings Attached,6.2,2011
1917,tt2103267,Adore,6.2,2013
2548,tt0453556,TMNT,6.2,2007
1919,tt1235522,Broken City,6.2,2013
3002,tt0175142,Scary Movie,6.2,2000
882,tt0206275,Save the Last Dance,6.2,2001
2520,tt0413300,Spider-Man 3,6.2,2007
2997,tt0170016,How the Grinch Stole Christmas,6.2,2000
2899,tt0084522,Porky's,6.2,1981
2994,tt0117104,Mrs. Winterbourne,6.2,1996
593,tt1135084,Takers,6.2,2010
2525,tt0293564,Rush Hour 3,6.2,2007
2988,tt0116259,Extreme Measures,6.2,1996
632,tt1213648,London Boulevard,6.2,2010
1928,tt1426329,Lovelace,6.2,2013
1930,tt1837703,The Fifth Estate,6.2,2013
1966,tt1839642,The Face of Love,6.2,2013
608,tt1196141,Diary of a Wimpy Kid,6.2,2010
3021,tt0212346,Miss Congeniality,6.2,2000
1893,tt2023587,Mama,6.2,2013
1888,tt1893256,Redemption,6.2,2013
3143,tt0120647,Deep Impact,6.2,1998
2563,tt0891527,Lions for Lambs,6.2,2007
1314,tt0256415,Sweet Home Alabama,6.2,2002
1312,tt0264935,Murder by Numbers,6.2,2002
1298,tt0295178,Austin Powers in Goldmember,6.2,2002
3161,tt0122718,Small Soldiers,6.2,1998
660,tt1194417,Casino Jack,6.2,2010
943,tt1023481,Step Up 2: The Streets,6.2,2008
1200,tt1034389,The Eagle,6.2,2011
495,tt1179258,ChÃ©ri,6.2,2009
3061,tt0195945,Next Friday,6.2,2000
653,tt1314655,Devil,6.2,2010
1267,tt0120912,Men in Black II,6.2,2002
651,tt1456941,"Tomorrow, When the War Began",6.2,2010
1864,tt1351685,Jack the Giant Slayer,6.2,2013
1871,tt1904996,Parker,6.2,2013
551,tt1193631,Step Up 3D,6.2,2010
641,tt1027718,Wall Street: Money Never Sleeps,6.2,2010
1244,tt0873886,Red State,6.2,2011
1198,tt1214962,Seeking Justice,6.2,2011
2773,tt0114898,Waterworld,6.2,1995
2056,tt0406375,Zathura: A Space Adventure,6.2,2005
2111,tt0416315,Wolf Creek,6.2,2005
2660,tt0367959,Hannibal Rising,6.2,2007
97,tt2402101,Dark Places,6.2,2015
2664,tt0489235,My Name Is Bruce,6.2,2007
2149,tt0405325,Sky High,6.2,2005
3639,tt0061584,Doctor Dolittle,6.2,1967
803,tt0213149,Pearl Harbor,6.2,2001
127,tt3787590,We Are Your Friends,6.2,2015
1437,tt0111323,Surviving the Game,6.2,1994
2112,tt0418819,Land of the Dead,6.2,2005
2150,tt0414951,The Quiet,6.2,2005
3556,tt0075265,A Star Is Born,6.2,1976
2360,tt0318627,Resident Evil: Apocalypse,6.2,2004
3607,tt0107659,National Lampoon's Loaded Weapon 1,6.2,1993
3601,tt0107076,Hard Target,6.2,1993
995,tt0462465,Outlander,6.2,2008
993,tt0482606,The Strangers,6.2,2008
992,tt0880578,Untraceable,6.2,2008
378,tt0448011,Knowing,6.2,2009
2282,tt0439289,Running with Scissors,6.2,2006
1585,tt1770734,Shadow Dancer,6.2,2012
2127,tt0372532,The Wedding Date,6.2,2005
93,tt3567288,The Visit,6.2,2015
2339,tt0432289,First Snow,6.2,2006
1016,tt1031969,The Rocker,6.2,2008
2312,tt0483726,Man of the Year,6.2,2006
2,tt2908446,Insurgent,6.2,2015
3733,tt0077869,The Lord of the Rings,6.2,1978
1123,tt1625346,Young Adult,6.2,2011
2622,tt0435670,The Invisible,6.2,2007
1466,tt1077368,Dark Shadows,6.2,2012
1512,tt1195478,The Five-Year Engagement,6.2,2012
1513,tt1758830,This Is 40,6.2,2012
838,tt0263488,Jeepers Creepers,6.2,2001
2641,tt0790623,Meet Bill,6.2,2007
1024,tt0785035,Ong Bak 2,6.2,2008
2619,tt0489237,The Nanny Diaries,6.2,2007
65,tt3152624,Trainwreck,6.2,2015
1533,tt1764234,Killing Them Softly,6.2,2012
3686,tt0091472,The Manhattan Project,6.2,1986
3679,tt0090966,Down and Out in Beverly Hills,6.2,1986
83,tt1528854,Daddy's Home,6.2,2015
1538,tt1748179,Red Lights,6.2,2012
2654,tt0455760,Dead Silence,6.2,2007
169,tt2692250,Night at the Museum: Secret of the Tomb,6.2,2014
3577,tt0106941,For Love or Money,6.2,1993
272,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2,2014
254,tt2870612,"As Above, So Below",6.2,2014
268,tt1837709,Winter's Tale,6.2,2014
1424,tt0110971,Renaissance Man,6.2,1994
1650,tt0309593,Final Destination 2,6.2,2003
1651,tt0324216,The Texas Chainsaw Massacre,6.2,2003
1045,tt1018818,Assassination of a High School President,6.2,2008
1156,tt0905372,The Thing,6.2,2011
287,tt1464191,Decoding Annie Parker,6.2,2014
299,tt2933544,5 Flights Up,6.2,2014
2413,tt0375173,Alfie,6.2,2004
2415,tt0300051,Jersey Girl,6.2,2004
1672,tt0138524,Intolerable Cruelty,6.2,2003
1157,tt0471042,Tower Heist,6.2,2011
1684,tt0263757,Uptown Girls,6.2,2003
728,tt0145531,Stigmata,6.2,1999
3363,tt0095652,Monkey Shines,6.2,1988
3358,tt0093624,Night of the Demons,6.2,1988
966,tt0790686,Mirrors,6.2,2008
3343,tt0095593,Married to the Mob,6.2,1988
375,tt1121931,Crank: High Voltage,6.2,2009
1640,tt0322330,Freaky Friday,6.2,2003
1955,tt2224004,Sweetwater,6.2,2013
2100,tt0369441,Fun with Dick and Jane,6.2,2005
201,tt1253863,300: Rise of an Empire,6.2,2014
3519,tt0099611,Frankenhooker,6.2,1990
3521,tt0100828,The Two Jakes,6.2,1990
2707,tt0088161,Splash,6.2,1984
1616,tt0274166,Johnny English,6.2,2003
2726,tt0086006,Never Say Never Again,6.2,1983
220,tt1408253,Ride Along,6.2,2014
2377,tt0337563,13 Going On 30,6.2,2004
765,tt0138510,Idle Hands,6.2,1999
2078,tt0332047,Fever Pitch,6.2,2005
2741,tt0085549,Flashdance,6.2,1983
3498,tt0100029,Lionheart,6.2,1990
1153,tt1053810,The Big Year,6.2,2011
1636,tt0300471,Shanghai Knights,6.2,2003
755,tt0149691,Anywhere But Here,6.2,1999
222,tt1205537,Jack Ryan: Shadow Recruit,6.2,2014
2923,tt0116213,Eraser,6.1,1996
1163,tt1262416,Scream 4,6.1,2011
1957,tt2004432,Wolf Creek 2,6.1,2013
1212,tt1622547,30 Minutes or Less,6.1,2011
1954,tt2383068,The Sacrament,6.1,2013
1130,tt1583420,Larry Crowne,6.1,2011
736,tt0132347,Mystery Men,6.1,1999
2771,tt0112642,Casper,6.1,1995
739,tt0151738,Never Been Kissed,6.1,1999
2895,tt0082418,Friday the 13th Part 2,6.1,1981
835,tt0218922,Original Sin,6.1,2001
833,tt0218817,AntiTrust,6.1,2001
2883,tt0105217,Raising Cain,6.1,1992
1206,tt1372686,Coriolanus,6.1,2011
786,tt0144168,Dick,6.1,1999
751,tt0142192,The Corruptor,6.1,1999
1137,tt0770703,What's Your Number?,6.1,2011
2310,tt0395119,Alatriste,6.1,2006
1953,tt2210834,Jimmy P.,6.1,2013
1626,tt0295700,Wrong Turn,6.1,2003
193,tt2333784,The Expendables 3,6.1,2014
1410,tt0110763,The Pagemaster,6.1,1994
226,tt1234721,RoboCop,6.1,2014
3511,tt0099938,Kindergarten Cop,6.1,1990
3506,tt0099422,Dick Tracy,6.1,1990
3505,tt0099817,Dark Angel,6.1,1990
1621,tt0266465,A Man Apart,6.1,2003
1407,tt0111143,The Shadow,6.1,1994
1404,tt0109635,Disclosure,6.1,1994
1572,tt2097307,Hit & Run,6.1,2012
233,tt2177771,The Monuments Men,6.1,2014
248,tt2910814,The Signal,6.1,2014
263,tt1800246,That Awkward Moment,6.1,2014
277,tt1826590,About Last Night,6.1,2014
285,tt2333804,The Zero Theorem,6.1,2014
3411,tt0093793,Project X,6.1,1987
3410,tt0094008,Someone to Watch Over Me,6.1,1987
1673,tt0269347,The Hunted,6.1,2003
1435,tt0109190,Baby's Day Out,6.1,1994
133,tt3774694,Love,6.1,2015
2944,tt0115798,The Cable Guy,6.1,1996
3676,tt0090887,Critters,6.1,1986
1470,tt1915581,Magic Mike,6.1,2012
22,tt2126355,San Andreas,6.1,2015
1514,tt1592525,Lockout,6.1,2012
1521,tt0857190,The Sweeney,6.1,2012
1527,tt2103217,Maniac,6.1,2012
3707,tt0065462,Beneath the Planet of the Apes,6.1,1970
78,tt1524930,Vacation,6.1,2015
1451,tt1735898,Snow White and the Huntsman,6.1,2012
95,tt3276924,Heist,6.1,2015
131,tt1018765,Our Brand Is Crisis,6.1,2015
96,tt3850590,Krampus,6.1,2015
3656,tt0091757,Pirates,6.1,1986
100,tt3316948,American Ultra,6.1,2015
3640,tt0061523,A Countess from Hong Kong,6.1,1967
115,tt3195644,Insidious: Chapter 3,6.1,2015
1564,tt0337692,On the Road,6.1,2012
3620,tt0107840,Poetic Justice,6.1,1993
3618,tt0107426,Little Buddha,6.1,1993
3395,tt0092796,Creepshow 2,6.1,1987
1690,tt0251736,House of 1000 Corpses,6.1,2003
1370,tt0259288,Dragonfly,6.1,2002
1248,tt1640459,Hobo with a Shotgun,6.1,2011
1274,tt0246460,Die Another Day,6.1,2002
497,tt1083456,Fired Up!,6.1,2009
503,tt1139282,Stolen Lives,6.1,2009
1838,tt1428538,Hansel & Gretel: Witch Hunters,6.1,2013
3123,tt0082250,Death Wish 2,6.1,1982
530,tt0963966,The Sorcerer's Apprentice,6.1,2010
1252,tt1541995,Snow Flower and the Secret Fan,6.1,2011
3076,tt0219854,The Kid,6.1,2000
1233,tt1719071,Another Happy Day,6.1,2011
3333,tt0095963,Red Heat,6.1,1988
3011,tt0165929,Romeo Must Die,6.1,2000
3000,tt0120755,Mission: Impossible II,6.1,2000
588,tt1415283,Nanny McPhee and the Big Bang,6.1,2010
1922,tt1684233,Welcome to the Punch,6.1,2013
1923,tt1559547,Beautiful Creatures,6.1,2013
1938,tt2016940,Man of Tai Chi,6.1,2013
606,tt1179069,Shelter,6.1,2010
2947,tt0115759,Broken Arrow,6.1,1996
3151,tt0120184,Sphere,6.1,1998
3156,tt0120484,The Waterboy,6.1,1998
1285,tt0313737,Two Weeks Notice,6.1,2002
483,tt0970452,Solomon Kane,6.1,2009
3325,tt0096320,Twins,6.1,1988
3305,tt0102614,Out for Justice,6.1,1991
3299,tt0102802,Rock-A-Doodle,6.1,1991
3297,tt0102915,Showdown in Little Tokyo,6.1,1991
3281,tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6.1,1991
414,tt0465580,Push,6.1,2009
1336,tt0269095,City By The Sea,6.1,2002
3265,tt0097758,Little Monsters,6.1,1989
3264,tt0098663,The Wizard,6.1,1989
3260,tt0097366,Fletch Lives,6.1,1989
3248,tt0097481,Harlem Nights,6.1,1989
1771,tt0119925,The Postman,6.1,1997
1320,tt0245562,Windtalkers,6.1,2002
463,tt1135487,Duplicity,6.1,2009
3198,tt0118956,Deep Rising,6.1,1998
466,tt1225822,Extract,6.1,2009
3186,tt0120609,The Big Hit,6.1,1998
3213,tt0120769,The Newton Boys,6.1,1998
566,tt0889573,The Switch,6.1,2010
2414,tt0358135,Shall We Dance?,6.1,2004
2535,tt0413267,Shrek the Third,6.1,2007
2355,tt0338526,Van Helsing,6.1,2004
1089,tt1216475,Cars 2,6.1,2011
1017,tt0420238,The Tale of Despereaux,6.1,2008
2300,tt0443632,The Sentinel,6.1,2006
887,tt0211465,Knockaround Guys,6.1,2001
867,tt0236784,The Tailor of Panama,6.1,2001
1055,tt0858479,Smart People,6.1,2008
2558,tt0385752,The Golden Compass,6.1,2007
858,tt0179626,15 Minutes,6.1,2001
1014,tt0396707,The Secret of Moonacre,6.1,2008
2584,tt0492956,The Game Plan,6.1,2007
2267,tt0400717,Open Season,6.1,2006
1052,tt1027862,Swing Vote,6.1,2008
2593,tt0373883,Halloween,6.1,2007
1040,tt0947802,Lakeview Terrace,6.1,2008
2486,tt0069089,Pink Flamingos,6.1,1972
927,tt0489099,Jumper,6.1,2008
2539,tt0389790,Bee Movie,6.1,2007
915,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,6.1,2008
2463,tt0360139,Chasing Liberty,6.1,2004
2484,tt0068408,Conquest of the Planet of the Apes,6.1,1972
936,tt1033643,What Happens in Vegas,6.1,2008
1047,tt1046997,Miracle at St. Anna,6.1,2008
847,tt0236493,The Mexican,6.1,2001
2322,tt0470705,Bug,6.1,2006
955,tt0494238,Inkheart,6.1,2008
1103,tt1464540,I Am Number Four,6.1,2011
2430,tt0335438,Starsky & Hutch,6.1,2004
931,tt1129442,Transporter 3,6.1,2008
2450,tt0377062,Flight of the Phoenix,6.1,2004
2321,tt0466856,ATL,6.1,2006
1000,tt0800240,Deception,6.1,2008
860,tt0251075,Evolution,6.1,2001
954,tt0988595,27 Dresses,6.1,2008
2985,tt0115862,The Chamber,6.0,1996
631,tt1220888,Henry's Crime,6.0,2010
2810,tt0109370,Canadian Bacon,6.0,1995
1101,tt1396218,Mr. Popper's Penguins,6.0,2011
1764,tt0120434,Vegas Vacation,6.0,1997
260,tt2463288,Walk of Shame,6.0,2014
2074,tt0382077,Hide and Seek,6.0,2005
2275,tt0463985,The Fast and the Furious: Tokyo Drift,6.0,2006
3491,tt0099371,Days of Thunder,6.0,1990
760,tt0160916,The Story of Us,6.0,1999
3510,tt0100114,Marked for Death,6.0,1990
3212,tt0120772,The Object of My Affection,6.0,1998
250,tt2980706,Planes: Fire & Rescue,6.0,2014
3515,tt0099740,Hardware,6.0,1990
1921,tt1763264,No One Lives,6.0,2013
1637,tt0257076,S.W.A.T.,6.0,2003
2722,tt0087981,Razorback,6.0,1984
2391,tt0343135,Along Came Polly,6.0,2004
228,tt2203939,The Other Woman,6.0,2014
1317,tt0268695,The Time Machine,6.0,2002
525,tt1243957,The Tourist,6.0,2010
1065,tt0804529,Sleep Dealer,6.0,2008
3371,tt0093744,The New Adventures of Pippi Longstocking,6.0,1988
2437,tt0338096,Dirty Dancing: Havana Nights,6.0,2004
3311,tt0102460,Mobsters,6.0,1991
2804,tt0113071,First Knight,6.0,1995
963,tt0960731,Bedtime Stories,6.0,2008
3044,tt0204946,Bring It On,6.0,2000
624,tt1106860,Ca$h,6.0,2010
416,tt1233227,Saw VI,6.0,2009
3351,tt0094602,Above the Law,6.0,1988
425,tt1055369,Transformers: Revenge of the Fallen,6.0,2009
2054,tt0386140,The Legend of Zorro,6.0,2005
367,tt1078912,Night at the Museum: Battle of the Smithsonian,6.0,2009
3367,tt0098577,Vampire's Kiss,6.0,1988
2453,tt0350028,Raising Helen,6.0,2004
1050,tt0805570,The Midnight Meat Train,6.0,2008
2405,tt0318974,The Alamo,6.0,2004
1236,tt1181614,Wuthering Heights,6.0,2011
1026,tt0871426,Baby Mama,6.0,2008
1107,tt0409847,Cowboys & Aliens,6.0,2011
3399,tt0092666,Blind Date,6.0,1987
3400,tt0092925,Dragnet,6.0,1987
3405,tt0094137,Three Men and a Baby,6.0,1987
433,tt0762125,Planet 51,6.0,2009
311,tt2039393,The Gambler,6.0,2014
218,tt2626350,Step Up All In,6.0,2014
865,tt0245686,Joe Dirt,6.0,2001
3001,tt0230030,Bedazzled,6.0,2000
2011,tt0089017,Desperately Seeking Susan,6.0,1985
3242,tt0097637,K-9,6.0,1989
983,tt0811080,Speed Racer,6.0,2008
1057,tt0465502,Igor,6.0,2008
212,tt1267297,Hercules,6.0,2014
3612,tt0107211,Indecent Proposal,6.0,1993
2677,tt0078869,The Black Hole,6.0,1979
117,tt1976009,Victor Frankenstein,6.0,2015
2193,tt0348150,Superman Returns,6.0,2006
110,tt2279373,The SpongeBob Movie: Sponge Out of Water,6.0,2015
3201,tt0120157,Soldier,6.0,1998
2874,tt0104850,Memoirs of an Invisible Man,6.0,1992
102,tt1850457,Sisters,6.0,2015
824,tt0268397,Jimmy Neutron: Boy Genius,6.0,2001
3654,tt0091635,Nine 1/2 Weeks,6.0,1986
2345,tt0317198,Bridget Jones: The Edge of Reason,6.0,2004
1013,tt0483607,Doomsday,6.0,2008
3664,tt0091326,"The Karate Kid, Part II",6.0,1986
3668,tt0091129,The Golden Child,6.0,1986
3674,tt0091080,Friday the 13th Part VI: Jason Lives,6.0,1986
2129,tt0318649,Sahara,6.0,2005
3683,tt0092240,The Wraith,6.0,1986
2224,tt0430357,Miami Vice,6.0,2006
1128,tt1253864,Immortals,6.0,2011
2977,tt0116743,Kama Sutra - A Tale of Love,6.0,1996
2328,tt0454987,Let's Go to Prison,6.0,2006
2301,tt0452624,The Good German,6.0,2006
39,tt1618442,The Last Witch Hunter,6.0,2015
2304,tt0395495,Catch and Release,6.0,2006
2970,tt0117628,She's the One,6.0,1996
3122,tt0083943,Firefox,6.0,1982
16,tt2446042,Taken 3,6.0,2015
891,tt0244000,American Outlaws,6.0,2001
2631,tt0466839,I Could Never Be Your Woman,6.0,2007
1097,tt0978764,Sucker Punch,6.0,2011
124,tt2561572,Get Hard,6.0,2015
2120,tt0396652,Ice Princess,6.0,2005
1217,tt1462041,Dream House,6.0,2011
3596,tt0106452,Body Snatchers,6.0,1993
186,tt1528100,Exodus: Gods and Kings,6.0,2014
1592,tt1230215,Not Fade Away,6.0,2012
2373,tt0346156,Sky Captain and the World of Tomorrow,6.0,2004
872,tt0233142,3000 Miles to Graceland,6.0,2001
1117,tt1161864,The Rite,6.0,2011
2372,tt0307453,Shark Tale,6.0,2004
1056,tt0410377,Nim's Island,6.0,2008
1580,tt1602472,2 Days in New York,6.0,2012
987,tt1034331,Righteous Kill,6.0,2008
778,tt0137338,200 Cigarettes,6.0,1999
3593,tt0106664,The Dark Half,6.0,1993
3182,tt0120832,Snake Eyes,6.0,1998
3597,tt0106965,Free Willy,6.0,1993
3542,tt0053716,Cinderfella,6.0,1960
1567,tt1996264,"For a Good Time, Call...",6.0,2012
2099,tt0384806,The Amityville Horror,6.0,2005
1568,tt1047540,Parental Guidance,6.0,2012
1425,tt0110399,A Low Down Dirty Shame,6.0,1994
707,tt0149261,Deep Blue Sea,5.9,1999
535,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,5.9,2010
1978,tt2051894,Home Run,5.9,2013
1272,tt0295701,xXx,5.9,2002
3189,tt0120696,Hard Rain,5.9,1998
2570,tt0762107,I Now Pronounce You Chuck & Larry,5.9,2007
460,tt1220198,The Fourth Kind,5.9,2009
710,tt0160862,She's All That,5.9,1999
1048,tt1046163,My Best Friend's Girl,5.9,2008
1208,tt0881320,Sanctum,5.9,2011
2446,tt0327437,Around the World in 80 Days,5.9,2004
1739,tt0118928,Dante's Peak,5.9,1997
1840,tt1538403,The Mortal Instruments: City of Bones,5.9,2013
648,tt1447972,StreetDance 3D,5.9,2010
876,tt0239948,Saving Silverman,5.9,2001
2853,tt0106950,Fortress,5.9,1992
3179,tt0120577,54,5.9,1998
1857,tt1939659,Carrie,5.9,2013
2826,tt0114885,Waiting to Exhale,5.9,1995
1308,tt0209077,Ken Park,5.9,2002
3084,tt0171359,Hamlet,5.9,2000
2572,tt0477071,Premonition,5.9,2007
3063,tt0210382,The Weight of Water,5.9,2000
1185,tt1068242,Footloose,5.9,2011
3058,tt0190865,Vertical Limit,5.9,2000
542,tt1375670,Grown Ups,5.9,2010
2560,tt0411061,88 Minutes,5.9,2007
1890,tt1517260,The Host,5.9,2013
2573,tt0890870,Saw IV,5.9,2007
3229,tt0097778,Look Who's Talking,5.9,1989
3258,tt0097967,Next of Kin,5.9,1989
1772,tt0119173,G.I. Jane,5.9,1997
490,tt1183251,Beyond a Reasonable Doubt,5.9,2009
1177,tt0377981,Gnomeo & Juliet,5.9,2011
2851,tt0105104,Passenger 57,5.9,1992
700,tt0164912,Stuart Little,5.9,1999
1766,tt0119675,Mimic,5.9,1997
471,tt0865559,My Life in Ruins,5.9,2009
3079,tt0176783,Gossip,5.9,2000
2455,tt0361696,Raise Your Voice,5.9,2004
3050,tt0162650,Shaft,5.9,2000
2954,tt0116277,The Fan,5.9,1996
399,tt0838247,After.Life,5.9,2009
1427,tt0109402,The Chase,5.9,1994
999,tt0866439,Made of Honor,5.9,2008
996,tt0443701,The X Files: I Want to Believe,5.9,2008
2692,tt0087078,Conan the Destroyer,5.9,1984
2367,tt0359013,Blade: Trinity,5.9,2004
2103,tt0372237,Guess Who,5.9,2005
1593,tt1857842,Redd Inc.,5.9,2012
2601,tt0804516,P2,5.9,2007
3548,tt0074751,King Kong,5.9,1976
3627,tt0107953,Return of the Living Dead 3,5.9,1993
200,tt2180411,Into the Woods,5.9,2014
1414,tt0111438,Timecop,5.9,1994
2381,tt0356470,A Cinderella Story,5.9,2004
899,tt0163025,Jurassic Park III,5.9,2001
980,tt1185834,Star Wars: The Clone Wars,5.9,2008
3309,tt0102749,A Rage in Harlem,5.9,1991
3497,tt0099044,Another 48 Hrs.,5.9,1990
3622,tt0106627,The Crush,5.9,1993
121,tt3623726,Ricki and the Flash,5.9,2015
2082,tt0355295,The Brothers Grimm,5.9,2005
2330,tt0462519,School for Scoundrels,5.9,2006
1943,tt2357129,Jobs,5.9,2013
1477,tt1611224,Abraham Lincoln: Vampire Hunter,5.9,2012
1500,tt1034314,Iron Sky,5.9,2012
2636,tt0473188,The Death and Life of Bobby Z,5.9,2007
1507,tt1336608,Rock of Ages,5.9,2012
2137,tt0421054,Domino,5.9,2005
1531,tt0431021,The Possession,5.9,2012
3692,tt0092147,Vamp,5.9,1986
1033,tt0449487,Passengers,5.9,2008
832,tt0256380,Shallow Hal,5.9,2001
2331,tt0417433,Annapolis,5.9,2006
1542,tt0763831,A Thousand Words,5.9,2012
2661,tt0906108,Why Did I Get Married?,5.9,2007
2665,tt0499554,Reno 911!: Miami,5.9,2007
1031,tt1082868,Quarantine,5.9,2008
1553,tt0485985,Red Tails,5.9,2012
2597,tt0427392,The Invasion,5.9,2007
1149,tt0491152,Something Borrowed,5.9,2011
2079,tt0417001,Must Love Dogs,5.9,2005
1915,tt0790628,The Incredible Burt Wonderstone,5.9,2013
619,tt0427152,Dinner for Schmucks,5.9,2010
1372,tt0278295,All About the Benjamins,5.9,2002
3488,tt0099253,Child's Play 2,5.9,1990
3368,tt0095488,The Lair of the White Worm,5.9,1988
3361,tt0095927,Punchline,5.9,1988
1899,tt0765446,Escape from Planet Earth,5.9,2013
3348,tt0095990,Return of the Living Dead Part II,5.9,1988
2429,tt0364751,Without a Paddle,5.9,2004
3341,tt0095271,Halloween 4: The Return of Michael Myers,5.9,1988
1162,tt1402488,Happy Feet Two,5.9,2011
3328,tt0094889,Cocktail,5.9,1988
2047,tt0378109,Into the Blue,5.9,2005
383,tt1093908,Confessions of a Shopaholic,5.9,2009
1241,tt1646980,The Double,5.9,2011
964,tt0450314,Punisher: War Zone,5.9,2008
2777,tt0113957,The Net,5.9,1995
3036,tt0216216,The 6th Day,5.9,2000
1660,tt0322259,2 Fast 2 Furious,5.9,2003
1647,tt0266489,Duplex,5.9,2003
2261,tt0469641,World Trade Center,5.9,2006
3415,tt0093493,Mannequin,5.9,1987
2407,tt0391198,The Grudge,5.9,2004
1652,tt0349205,Cheaper by the Dozen,5.9,2003
2937,tt0116040,Daylight,5.9,1996
2069,tt0450278,Hostel,5.9,2005
900,tt0238112,Captain Corelli's Mandolin,5.9,2001
2993,tt0115610,Bad Moon,5.9,1996
3439,tt0071455,Earthquake,5.9,1974
1956,tt1922685,Phantom,5.9,2013
2963,tt0115783,Bulletproof,5.8,1996
1898,tt1711425,21 & Over,5.8,2013
529,tt0800320,Clash of the Titans,5.8,2010
2219,tt0429589,The Ant Bully,5.8,2006
3025,tt0164052,Hollow Man,5.8,2000
2980,tt0117002,Mary Reilly,5.8,1996
1853,tt1951261,The Hangover Part III,5.8,2013
1935,tt1621039,Free Birds,5.8,2013
587,tt1414382,You Again,5.8,2010
3059,tt0184858,Reindeer Games,5.8,2000
558,tt0879870,Eat Pray Love,5.8,2010
1863,tt1663207,Life of Crime,5.8,2013
1238,tt1067774,Monte Carlo,5.8,2011
904,tt0234354,Novocaine,5.8,2001
2204,tt0414982,Final Destination 3,5.8,2006
2142,tt0384286,Cry_Wolf,5.8,2005
1257,tt1535616,The Divide,5.8,2011
258,tt2239832,Think Like a Man Too,5.8,2014
334,tt0076504,Orca: The Killer Whale,5.8,1977
332,tt0075648,Airport '77,5.8,1977
3393,tt0093692,Over the Top,5.8,1987
1379,tt0279493,Undercover Brother,5.8,2002
310,tt2183034,Earth to Echo,5.8,2014
305,tt2182972,Song One,5.8,2014
3425,tt0063035,The Green Berets,5.8,1968
302,tt2465146,And So It Goes,5.8,2014
300,tt1929263,Heaven is for Real,5.8,2014
1656,tt0306685,Cradle 2 the Grave,5.8,2003
